Fitting statistics for a 2D DOSY experiment  
Pure exponential fitting (Stejskal-Tanner equation)  
Monoexpoential fitting  


*******Fit Summary*******
Frequency   Exp. Ampl   Fit. Ampl1  error       Diff coef1  error       
-1.44612e-06  6.82966e-07  2.12908e-06  
-7.01219e-07  1.65200e-07  8.66420e-07  

Peak Nr:   1851       Frequency (ppm):  5.77640    
Exp. Ampl    Fit. Ampl    Diff        
6.86954e-05  4.05220e-05  -2.81735e-05  
2.93830e-05  3.42603e-05  4.87728e-06  
-2.67415e-07  2.39819e-05  2.42493e-05  
-5.84394e-06  1.38985e-05  1.97424e-05  
-5.13674e-06  6.66779e-06  1.18045e-05  
-6.58834e-06  2.64872e-06  9.23706e-06  
1.42640e-06  8.71131e-07  -5.55269e-07  
-2.28401e-06  2.37204e-07  2.52122e-06  

Peak Nr:   1852       Frequency (ppm):  5.77988    
Exp. Ampl    Fit. Ampl    Diff        
6.78081e-05  4.18302e-05  -2.59779e-05  
3.22877e-05  3.50719e-05  2.78421e-06  
1.77266e-06  2.41178e-05  2.23451e-05  
-7.45665e-06  1.36026e-05  2.10593e-05  
-1.33671e-05  6.29143e-06  1.96585e-05  
-3.42320e-06  2.38691e-06  5.81011e-06  
-1.09702e-06  7.42727e-07  1.83975e-06  
1.24937e-06  1.89553e-07  -1.05982e-06  

Peak Nr:   1853       Frequency (ppm):  5.78557    
Exp. Ampl    Fit. Ampl    Diff        
7.47431e-05  3.78974e-05  -3.68458e-05  
2.50513e-05  3.28976e-05  7.84624e-06  
-4.01392e-07  2.43555e-05  2.47568e-05  
-9.13049e-06  1.53782e-05  2.45087e-05  
-4.92913e-06  8.28023e-06  1.32094e-05  
-4.37358e-06  3.80274e-06  8.17632e-06  
-5.36948e-06  1.48946e-06  6.85893e-06  
-6.21405e-06  4.97551e-07  6.71160e-06  

Peak Nr:   1854       Frequency (ppm):  5.79144    
Exp. Ampl    Fit. Ampl    Diff        
7.00767e-05  3.62923e-05  -3.37843e-05  
2.10291e-05  3.09590e-05  9.92998e-06  
-6.28906e-06  2.20856e-05  2.83746e-05  
-1.76836e-06  1.31758e-05  1.49442e-05  
-6.80362e-06  6.57261e-06  1.33762e-05  
2.94484e-06  2.74215e-06  -2.02692e-07  
-5.74203e-06  9.56738e-07  6.69877e-06  
-1.93554e-06  2.79154e-07  2.21469e-06  

Peak Nr:   1855       Frequency (ppm):  5.79382    
Exp. Ampl    Fit. Ampl    Diff        
6.68042e-05  3.47327e-05  -3.20716e-05  
1.96410e-05  2.92167e-05  9.57572e-06  
-2.75632e-06  2.02318e-05  2.29881e-05  
-1.01847e-05  1.15331e-05  2.17178e-05  
-1.27746e-05  5.41131e-06  1.81859e-05  
-4.80130e-07  2.09035e-06  2.57048e-06  
-2.73019e-06  6.64727e-07  3.39492e-06  
1.94798e-06  1.74012e-07  -1.77397e-06  

Peak Nr:   1856       Frequency (ppm):  5.79767    
Exp. Ampl    Fit. Ampl    Diff        
6.13097e-05  3.21603e-05  -2.91494e-05  
1.76615e-05  2.71572e-05  9.49573e-06  
-8.81152e-07  1.89601e-05  1.98412e-05  
-7.27076e-06  1.09442e-05  1.82150e-05  
-9.95215e-06  5.22224e-06  1.51744e-05  
-4.70182e-06  2.06047e-06  6.76229e-06  
-6.19216e-07  6.72151e-07  1.29137e-06  
-2.28751e-06  1.81283e-07  2.46880e-06  

Peak Nr:   1857       Frequency (ppm):  5.80115    
Exp. Ampl    Fit. Ampl    Diff        
6.42900e-05  2.91626e-05  -3.51274e-05  
2.12864e-05  2.54417e-05  4.15537e-06  
-1.00311e-05  1.90363e-05  2.90674e-05  
-5.65724e-06  1.22161e-05  1.78733e-05  
-8.08763e-06  6.72272e-06  1.48104e-05  
-5.57265e-06  3.17330e-06  8.74595e-06  
-1.01034e-05  1.28467e-06  1.13880e-05  
-1.97608e-06  4.46055e-07  2.42214e-06  

Peak Nr:   1858       Frequency (ppm):  5.80317    
Exp. Ampl    Fit. Ampl    Diff        
6.57844e-05  3.16579e-05  -3.41265e-05  
2.07493e-05  2.72115e-05  6.46218e-06  
-8.74118e-06  1.97278e-05  2.84690e-05  
-4.65238e-06  1.20633e-05  1.67156e-05  
-1.07118e-05  6.22086e-06  1.69327e-05  
-5.64172e-06  2.70606e-06  8.34779e-06  
-4.32103e-06  9.92848e-07  5.31388e-06  
-1.51084e-06  3.07245e-07  1.81808e-06  

Peak Nr:   1859       Frequency (ppm):  5.80757    
Exp. Ampl    Fit. Ampl    Diff        
7.30608e-05  3.40079e-05  -3.90529e-05  
1.75964e-05  2.93613e-05  1.17649e-05  
-5.16152e-06  2.14879e-05  2.66494e-05  
-5.69652e-06  1.33302e-05  1.90267e-05  
-1.01907e-05  7.00885e-06  1.71996e-05  
-5.09502e-06  3.12409e-06  8.21912e-06  
-5.32188e-06  1.18039e-06  6.50227e-06  
-2.54806e-06  3.78049e-07  2.92610e-06  

Peak Nr:   1860       Frequency (ppm):  5.81142    
Exp. Ampl    Fit. Ampl    Diff        
7.06336e-05  3.38759e-05  -3.67576e-05  
1.91309e-05  2.89255e-05  9.79462e-06  
-8.12530e-06  2.06770e-05  2.88023e-05  
-7.01166e-06  1.23741e-05  1.93857e-05  
-9.59398e-06  6.19863e-06  1.57926e-05  
-4.78017e-06  2.59981e-06  7.37998e-06  
-7.01521e-07  9.12863e-07  1.61438e-06  
-5.06970e-06  2.68341e-07  5.33804e-06  

Peak Nr:   1861       Frequency (ppm):  5.81656    
Exp. Ampl    Fit. Ampl    Diff        
6.38531e-05  3.01083e-05  -3.37448e-05  
1.48566e-05  2.53149e-05  1.04583e-05  
-8.83891e-06  1.75124e-05  2.63513e-05  
-7.56230e-06  9.96768e-06  1.75300e-05  
-1.48417e-05  4.66722e-06  1.95089e-05  
-5.83037e-06  1.79826e-06  7.62863e-06  
1.42836e-06  5.70067e-07  -8.58293e-07  
-6.42032e-07  1.48689e-07  7.90721e-07  

Peak Nr:   1862       Frequency (ppm):  5.82022    
Exp. Ampl    Fit. Ampl    Diff        
6.47726e-05  2.61184e-05  -3.86542e-05  
1.53259e-05  2.27797e-05  7.45381e-06  
-8.45558e-06  1.70345e-05  2.54901e-05  
-1.29457e-05  1.09217e-05  2.38674e-05  
-1.17486e-05  6.00321e-06  1.77518e-05  
-7.76718e-06  2.82940e-06  1.05966e-05  
-1.65730e-06  1.14337e-06  2.80067e-06  
-4.87853e-06  3.96148e-07  5.27468e-06  

Peak Nr:   1863       Frequency (ppm):  5.82279    
Exp. Ampl    Fit. Ampl    Diff        
6.39979e-05  3.27966e-05  -3.12013e-05  
1.33087e-05  2.69243e-05  1.36156e-05  
-8.71395e-06  1.77039e-05  2.64179e-05  
-5.02628e-06  9.32407e-06  1.43504e-05  
-7.36196e-06  3.93259e-06  1.12946e-05  
-9.31861e-07  1.32867e-06  2.26053e-06  
-8.04477e-07  3.59557e-07  1.16403e-06  
8.37813e-07  7.79340e-08  -7.59879e-07  

Peak Nr:   1864       Frequency (ppm):  5.82554    
Exp. Ampl    Fit. Ampl    Diff        
6.91975e-05  3.31551e-05  -3.60425e-05  
1.64121e-05  2.79712e-05  1.15591e-05  
-9.61604e-06  1.94898e-05  2.91058e-05  
-7.92604e-06  1.12160e-05  1.91420e-05  
-8.15733e-06  5.33017e-06  1.34875e-05  
-1.82253e-06  2.09232e-06  3.91485e-06  
-3.44854e-06  6.78344e-07  4.12689e-06  
-1.16840e-06  1.81638e-07  1.35004e-06  

Peak Nr:   1865       Frequency (ppm):  5.83177    
Exp. Ampl    Fit. Ampl    Diff        
6.60406e-05  3.45833e-05  -3.14573e-05  
1.94520e-05  2.87894e-05  9.33732e-06  
-5.87769e-06  1.94991e-05  2.53768e-05  
-9.86762e-06  1.07452e-05  2.06128e-05  
-9.58142e-06  4.81681e-06  1.43982e-05  
-6.27361e-06  1.75701e-06  8.03062e-06  
-6.73339e-06  5.21443e-07  7.25483e-06  
-1.31631e-07  1.25908e-07  2.57540e-07  

Peak Nr:   1866       Frequency (ppm):  5.83599    
Exp. Ampl    Fit. Ampl    Diff        
6.81922e-05  2.79665e-05  -4.02257e-05  
2.06846e-05  2.49065e-05  4.22196e-06  
-8.76162e-06  1.94705e-05  2.82321e-05  
-6.69505e-06  1.33607e-05  2.00557e-05  
-9.15601e-06  8.04683e-06  1.72028e-05  
-9.77255e-06  4.25444e-06  1.40270e-05  
-7.76963e-06  1.97446e-06  9.74409e-06  
7.18001e-06  8.04345e-07  -6.37567e-06  

Peak Nr:   1867       Frequency (ppm):  5.84094    
Exp. Ampl    Fit. Ampl    Diff        
6.31918e-05  3.00231e-05  -3.31686e-05  
2.12413e-05  2.61893e-05  4.94799e-06  
-4.18235e-06  1.95906e-05  2.37730e-05  
-9.10397e-06  1.25669e-05  2.16708e-05  
-6.59044e-06  6.91211e-06  1.35026e-05  
-7.93066e-06  3.26054e-06  1.11912e-05  
4.93956e-06  1.31893e-06  -3.62063e-06  
-2.81005e-06  4.57522e-07  3.26757e-06  

Peak Nr:   1868       Frequency (ppm):  5.84387    
Exp. Ampl    Fit. Ampl    Diff        
6.45581e-05  3.09594e-05  -3.35988e-05  
1.75038e-05  2.64552e-05  8.95145e-06  
-6.75390e-06  1.89417e-05  2.56956e-05  
-8.43078e-06  1.13636e-05  1.97943e-05  
-6.42133e-06  5.71136e-06  1.21327e-05  
-2.42115e-06  2.40546e-06  4.82661e-06  
-5.71864e-06  8.48879e-07  6.56752e-06  
-1.37799e-06  2.51004e-07  1.62899e-06  

Peak Nr:   1869       Frequency (ppm):  5.84699    
Exp. Ampl    Fit. Ampl    Diff        
6.79488e-05  3.34452e-05  -3.45036e-05  
1.42491e-05  2.74905e-05  1.32414e-05  
-9.31402e-06  1.81236e-05  2.74376e-05  
-1.37777e-05  9.58328e-06  2.33610e-05  
-8.88158e-06  4.06371e-06  1.29453e-05  
-6.64938e-07  1.38229e-06  2.04722e-06  
-1.18683e-06  3.77124e-07  1.56395e-06  
7.25553e-07  8.25241e-08  -6.43029e-07  

Peak Nr:   1870       Frequency (ppm):  5.84956    
Exp. Ampl    Fit. Ampl    Diff        
6.54137e-05  2.89830e-05  -3.64307e-05  
1.77982e-05  2.49493e-05  7.15111e-06  
-1.01655e-05  1.81450e-05  2.83106e-05  
-1.12737e-05  1.11491e-05  2.24228e-05  
-8.20513e-06  5.78698e-06  1.39921e-05  
-6.42202e-06  2.53799e-06  8.96001e-06  
-3.87424e-06  9.40398e-07  4.81464e-06  
1.48940e-06  2.94386e-07  -1.19501e-06  

Peak Nr:   1871       Frequency (ppm):  5.85359    
Exp. Ampl    Fit. Ampl    Diff        
6.55938e-05  3.77956e-05  -2.77982e-05  
1.95568e-05  3.07415e-05  1.11846e-05  
-3.42424e-06  1.98190e-05  2.32433e-05  
-6.32314e-06  1.01278e-05  1.64509e-05  
-1.14399e-05  4.10153e-06  1.55414e-05  
2.81571e-07  1.31677e-06  1.03520e-06  
-4.44736e-07  3.35081e-07  7.79817e-07  
-1.32282e-06  6.75870e-08  1.39040e-06  

Peak Nr:   1872       Frequency (ppm):  5.85634    
Exp. Ampl    Fit. Ampl    Diff        
6.60996e-05  3.28968e-05  -3.32028e-05  
1.96752e-05  2.85525e-05  8.87735e-06  
-7.99246e-07  2.11320e-05  2.19312e-05  
-5.56739e-06  1.33365e-05  1.89039e-05  
-4.73631e-06  7.17624e-06  1.19126e-05  
-5.38054e-06  3.29305e-06  8.67359e-06  
-3.48000e-06  1.28856e-06  4.76856e-06  
-5.58343e-06  4.29949e-07  6.01338e-06  

Peak Nr:   1873       Frequency (ppm):  5.86056    
Exp. Ampl    Fit. Ampl    Diff        
6.41755e-05  3.76937e-05  -2.64818e-05  
2.03124e-05  3.10356e-05  1.07232e-05  
-3.26660e-06  2.05350e-05  2.38016e-05  
-7.60124e-07  1.09188e-05  1.16790e-05  
-1.95522e-06  4.66476e-06  6.61998e-06  
-3.69154e-06  1.60171e-06  5.29324e-06  
-5.24043e-06  4.41959e-07  5.68239e-06  
-3.11355e-07  9.80000e-08  4.09355e-07  

Peak Nr:   1874       Frequency (ppm):  5.86404    
Exp. Ampl    Fit. Ampl    Diff        
6.09081e-05  3.17526e-05  -2.91555e-05  
2.27489e-05  2.71362e-05  4.38730e-06  
-5.55119e-06  1.94341e-05  2.49853e-05  
-6.33296e-06  1.16634e-05  1.79964e-05  
-6.14181e-06  5.86507e-06  1.20069e-05  
-8.73320e-06  2.47179e-06  1.12050e-05  
-1.41194e-06  8.72961e-07  2.28490e-06  
-1.83090e-06  2.58359e-07  2.08926e-06  

Peak Nr:   1875       Frequency (ppm):  5.86679    
Exp. Ampl    Fit. Ampl    Diff        
6.27381e-05  3.53445e-05  -2.73936e-05  
2.08419e-05  2.94802e-05  8.63831e-06  
-2.82868e-07  2.00495e-05  2.03324e-05  
-8.63310e-06  1.11184e-05  1.97514e-05  
-6.50163e-06  5.02660e-06  1.15282e-05  
-6.95381e-06  1.85321e-06  8.80702e-06  
1.57197e-06  5.57109e-07  -1.01486e-06  
5.78272e-07  1.36559e-07  -4.41713e-07  

Peak Nr:   1876       Frequency (ppm):  5.86973    
Exp. Ampl    Fit. Ampl    Diff        
6.41899e-05  2.98082e-05  -3.43817e-05  
1.57967e-05  2.58704e-05  1.00737e-05  
-3.41709e-06  1.91447e-05  2.25618e-05  
-6.34735e-06  1.20802e-05  1.84276e-05  
-7.11149e-06  6.49874e-06  1.36102e-05  
-3.82712e-06  2.98128e-06  6.80839e-06  
-3.47518e-06  1.16615e-06  4.64133e-06  
4.46466e-06  3.88944e-07  -4.07572e-06  

Peak Nr:   1877       Frequency (ppm):  5.87193    
Exp. Ampl    Fit. Ampl    Diff        
6.37635e-05  3.30679e-05  -3.06957e-05  
2.40589e-05  2.86914e-05  4.63254e-06  
-3.64923e-06  2.12197e-05  2.48690e-05  
-3.73456e-06  1.33774e-05  1.71119e-05  
-7.92943e-06  7.18774e-06  1.51172e-05  
2.09628e-06  3.29228e-06  1.19600e-06  
-4.99582e-06  1.28542e-06  6.28124e-06  
-4.75490e-06  4.27793e-07  5.18270e-06  

Peak Nr:   1878       Frequency (ppm):  5.87413    
Exp. Ampl    Fit. Ampl    Diff        
6.53860e-05  3.43916e-05  -3.09944e-05  
1.84469e-05  2.85336e-05  1.00866e-05  
-7.56389e-06  1.91880e-05  2.67519e-05  
-8.02101e-06  1.04587e-05  1.84797e-05  
-7.13673e-06  4.61981e-06  1.17565e-05  
-9.59491e-07  1.65423e-06  2.61372e-06  
-3.66413e-06  4.80109e-07  4.14424e-06  
-5.01633e-07  1.12942e-07  6.14575e-07  

Peak Nr:   1879       Frequency (ppm):  5.87761    
Exp. Ampl    Fit. Ampl    Diff        
6.74364e-05  3.71900e-05  -3.02464e-05  
2.44314e-05  3.15175e-05  7.08612e-06  
-2.55784e-06  2.21730e-05  2.47309e-05  
-5.33402e-07  1.29492e-05  1.34826e-05  
-1.36903e-05  6.27695e-06  1.99672e-05  
-1.09225e-05  2.52608e-06  1.34485e-05  
-3.21277e-06  8.43902e-07  4.05667e-06  
9.70195e-07  2.34036e-07  -7.36159e-07  

Peak Nr:   1880       Frequency (ppm):  5.88055    
Exp. Ampl    Fit. Ampl    Diff        
7.16964e-05  3.28354e-05  -3.88610e-05  
2.10174e-05  2.86742e-05  7.65679e-06  
-7.27739e-06  2.14999e-05  2.87773e-05  
-7.18302e-06  1.38413e-05  2.10243e-05  
-5.14849e-06  7.65002e-06  1.27985e-05  
-6.73848e-06  3.63065e-06  1.03691e-05  
-5.40195e-06  1.47945e-06  6.88140e-06  
-4.84396e-06  5.17623e-07  5.36159e-06  

Peak Nr:   1881       Frequency (ppm):  5.88715    
Exp. Ampl    Fit. Ampl    Diff        
6.97581e-05  3.38628e-05  -3.58953e-05  
2.04124e-05  2.90303e-05  8.61790e-06  
-6.19366e-06  2.09292e-05  2.71228e-05  
-9.34862e-06  1.26890e-05  2.20376e-05  
-6.80137e-06  6.46868e-06  1.32701e-05  
-5.97270e-06  2.77347e-06  8.74616e-06  
8.54019e-07  1.00001e-06  1.45988e-07  
-5.23915e-06  3.03219e-07  5.54236e-06  

Peak Nr:   1882       Frequency (ppm):  5.89008    
Exp. Ampl    Fit. Ampl    Diff        
6.82172e-05  3.73844e-05  -3.08328e-05  
1.95143e-05  3.10362e-05  1.15220e-05  
-3.51973e-06  2.08991e-05  2.44189e-05  
-4.81475e-06  1.14148e-05  1.62295e-05  
-9.20171e-06  5.05614e-06  1.42579e-05  
-5.75481e-06  1.81679e-06  7.57160e-06  
-2.50863e-06  5.29506e-07  3.03814e-06  
3.33513e-07  1.25175e-07  -2.08338e-07  

Peak Nr:   1883       Frequency (ppm):  5.89466    
Exp. Ampl    Fit. Ampl    Diff        
7.22676e-05  3.91358e-05  -3.31318e-05  
2.10984e-05  3.33048e-05  1.22064e-05  
3.76676e-06  2.36383e-05  1.98716e-05  
-3.60818e-06  1.39928e-05  1.76010e-05  
-1.18442e-05  6.90733e-06  1.87515e-05  
-7.40334e-06  2.84407e-06  1.02474e-05  
-3.59686e-06  9.76671e-07  4.57353e-06  
-1.18596e-06  2.79727e-07  1.46569e-06  

Peak Nr:   1884       Frequency (ppm):  5.90016    
Exp. Ampl    Fit. Ampl    Diff        
6.13024e-05  3.73898e-05  -2.39126e-05  
2.67748e-05  3.12579e-05  4.48306e-06  
-1.64019e-06  2.13625e-05  2.30026e-05  
-2.32987e-06  1.19352e-05  1.42651e-05  
-6.57618e-06  5.45039e-06  1.20266e-05  
-4.22243e-06  2.03500e-06  6.25743e-06  
-9.29325e-07  6.21135e-07  1.55046e-06  
1.30106e-06  1.54987e-07  -1.14607e-06  

Peak Nr:   1885       Frequency (ppm):  5.90273    
Exp. Ampl    Fit. Ampl    Diff        
6.59504e-05  3.32644e-05  -3.26860e-05  
1.96575e-05  2.85437e-05  8.88620e-06  
-1.22514e-06  2.06191e-05  2.18442e-05  
-8.40900e-06  1.25387e-05  2.09477e-05  
-8.22473e-06  6.41812e-06  1.46429e-05  
-2.16867e-06  2.76588e-06  4.93455e-06  
-4.79094e-06  1.00343e-06  5.79437e-06  
-2.51413e-06  3.06453e-07  2.82058e-06  

Peak Nr:   1886       Frequency (ppm):  5.90786    
Exp. Ampl    Fit. Ampl    Diff        
6.84696e-05  3.82345e-05  -3.02351e-05  
2.29596e-05  3.24467e-05  9.48711e-06  
2.16607e-07  2.28926e-05  2.26760e-05  
-2.67453e-06  1.34285e-05  1.61030e-05  
-7.00678e-06  6.54799e-06  1.35548e-05  
-9.62697e-07  2.65488e-06  3.61758e-06  
-6.36544e-06  8.94933e-07  7.26037e-06  
-2.82219e-06  2.50810e-07  3.07300e-06  

Peak Nr:   1887       Frequency (ppm):  5.90988    
Exp. Ampl    Fit. Ampl    Diff        
6.81059e-05  3.86927e-05  -2.94132e-05  
2.25300e-05  3.28934e-05  1.03634e-05  
6.20414e-06  2.32947e-05  1.70905e-05  
-4.35819e-06  1.37427e-05  1.81009e-05  
-9.68300e-06  6.75301e-06  1.64360e-05  
-6.02336e-06  2.76463e-06  8.78799e-06  
-3.59952e-06  9.42856e-07  4.54237e-06  
1.01505e-06  2.67869e-07  -7.47180e-07  

Peak Nr:   1888       Frequency (ppm):  5.91428    
Exp. Ampl    Fit. Ampl    Diff        
6.78833e-05  4.36167e-05  -2.42666e-05  
2.54228e-05  3.55051e-05  1.00822e-05  
-2.24378e-07  2.29298e-05  2.31542e-05  
3.18265e-06  1.17485e-05  8.56584e-06  
-3.58605e-06  4.77486e-06  8.36091e-06  
-9.90641e-06  1.53982e-06  1.14462e-05  
-3.35159e-07  3.93960e-07  7.29119e-07  
-6.56745e-07  7.99664e-08  7.36711e-07  

Peak Nr:   1889       Frequency (ppm):  5.91887    
Exp. Ampl    Fit. Ampl    Diff        
7.19017e-05  4.75620e-05  -2.43397e-05  
2.59138e-05  3.73068e-05  1.13930e-05  
-4.76289e-07  2.22672e-05  2.27435e-05  
-6.69024e-06  1.01133e-05  1.68036e-05  
-4.47311e-06  3.49447e-06  7.96759e-06  
-8.04852e-06  9.18946e-07  8.96746e-06  
-4.75425e-06  1.83886e-07  4.93814e-06  
8.74479e-09  2.79999e-08  1.92551e-08  

Peak Nr:   1890       Frequency (ppm):  5.92272    
Exp. Ampl    Fit. Ampl    Diff        
7.19547e-05  4.39360e-05  -2.80187e-05  
2.53528e-05  3.60067e-05  1.06539e-05  
-1.40668e-06  2.35891e-05  2.49958e-05  
-3.17680e-06  1.23539e-05  1.55307e-05  
-4.47667e-06  5.17114e-06  9.64781e-06  
1.21904e-07  1.73058e-06  1.60867e-06  
-5.13942e-07  4.62977e-07  9.76919e-07  
-6.83329e-06  9.90130e-08  6.93230e-06  

Peak Nr:   1891       Frequency (ppm):  5.92932    
Exp. Ampl    Fit. Ampl    Diff        
7.42045e-05  4.10391e-05  -3.31654e-05  
2.64162e-05  3.49779e-05  8.56162e-06  
-1.51805e-06  2.49065e-05  2.64245e-05  
-3.95388e-06  1.48169e-05  1.87707e-05  
-5.38516e-06  7.36317e-06  1.27483e-05  
-5.97960e-06  3.05734e-06  9.03694e-06  
3.09798e-06  1.06059e-06  -2.03740e-06  
2.49794e-06  3.07378e-07  -2.19056e-06  

Peak Nr:   1892       Frequency (ppm):  5.93427    
Exp. Ampl    Fit. Ampl    Diff        
7.36906e-05  3.57482e-05  -3.79424e-05  
2.11385e-05  3.12378e-05  1.00992e-05  
1.76270e-06  2.34538e-05  2.16911e-05  
-5.66346e-06  1.51305e-05  2.07940e-05  
-1.05549e-05  8.38594e-06  1.89409e-05  
-6.97087e-06  3.99389e-06  1.09648e-05  
-3.98726e-06  1.63436e-06  5.62162e-06  
-6.37815e-06  5.74655e-07  6.95281e-06  

Peak Nr:   1893       Frequency (ppm):  5.94032    
Exp. Ampl    Fit. Ampl    Diff        
6.18796e-05  3.73067e-05  -2.45729e-05  
1.95968e-05  3.03825e-05  1.07857e-05  
1.32893e-06  1.96408e-05  1.83118e-05  
-3.78395e-06  1.00784e-05  1.38623e-05  
-1.13064e-05  4.10433e-06  1.54107e-05  
-7.92297e-06  1.32694e-06  9.24991e-06  
-2.73055e-08  3.40532e-07  3.67838e-07  
-2.02834e-06  6.93684e-08  2.09771e-06  

Peak Nr:   1894       Frequency (ppm):  5.94197    
Exp. Ampl    Fit. Ampl    Diff        
6.48593e-05  3.53620e-05  -2.94973e-05  
2.28204e-05  3.04711e-05  7.65066e-06  
5.72142e-06  2.22081e-05  1.64867e-05  
-5.65749e-06  1.36902e-05  1.93477e-05  
-1.28267e-05  7.13715e-06  1.99638e-05  
-3.19066e-06  3.14743e-06  6.33809e-06  
-2.57647e-06  1.17398e-06  3.75045e-06  
-3.16139e-06  3.70373e-07  3.53176e-06  

Peak Nr:   1895       Frequency (ppm):  5.94527    
Exp. Ampl    Fit. Ampl    Diff        
6.74035e-05  3.47290e-05  -3.26744e-05  
2.24338e-05  2.98264e-05  7.39267e-06  
-6.37390e-07  2.15854e-05  2.22228e-05  
-8.70285e-06  1.31635e-05  2.18663e-05  
-9.54907e-06  6.76357e-06  1.63126e-05  
-5.71948e-06  2.92871e-06  8.64819e-06  
-1.62552e-06  1.06863e-06  2.69415e-06  
3.80722e-06  3.28570e-07  -3.47865e-06  

Peak Nr:   1896       Frequency (ppm):  5.94857    
Exp. Ampl    Fit. Ampl    Diff        
6.26859e-05  3.53225e-05  -2.73634e-05  
2.86497e-05  3.03117e-05  1.66197e-06  
-2.93215e-06  2.18990e-05  2.48312e-05  
-1.10369e-06  1.33198e-05  1.44235e-05  
-1.12613e-05  6.81978e-06  1.80811e-05  
-9.43181e-06  2.93998e-06  1.23718e-05  
-1.62576e-06  1.06703e-06  2.69278e-06  
-2.75173e-06  3.26034e-07  3.07776e-06  

Peak Nr:   1897       Frequency (ppm):  5.95059    
Exp. Ampl    Fit. Ampl    Diff        
6.39500e-05  3.07535e-05  -3.31965e-05  
2.56623e-05  2.67346e-05  1.07233e-06  
-8.75953e-06  1.98533e-05  2.86128e-05  
-7.26098e-06  1.25942e-05  1.98552e-05  
-1.07147e-05  6.82399e-06  1.75387e-05  
-8.40586e-06  3.15883e-06  1.15647e-05  
-2.87826e-06  1.24909e-06  4.12735e-06  
-2.77523e-06  4.21929e-07  3.19716e-06  

Peak Nr:   1898       Frequency (ppm):  5.95682    
Exp. Ampl    Fit. Ampl    Diff        
7.23791e-05  4.25929e-05  -2.97862e-05  
2.17201e-05  3.50254e-05  1.33053e-05  
-7.63426e-07  2.31133e-05  2.38767e-05  
-3.24744e-06  1.22397e-05  1.54872e-05  
-2.46799e-06  5.20044e-06  7.66844e-06  
-5.89300e-06  1.77336e-06  7.66636e-06  
2.99047e-06  4.85274e-07  -2.50520e-06  
-3.85429e-07  1.06564e-07  4.91992e-07  

Peak Nr:   1899       Frequency (ppm):  5.95829    
Exp. Ampl    Fit. Ampl    Diff        
7.12458e-05  4.68237e-05  -2.44221e-05  
2.43769e-05  3.75042e-05  1.31272e-05  
4.96934e-06  2.34026e-05  1.84332e-05  
-5.12779e-06  1.13768e-05  1.65046e-05  
3.50107e-07  4.30787e-06  3.95777e-06  
-1.90805e-06  1.27099e-06  3.17904e-06  
3.09835e-07  2.92140e-07  -1.76947e-08  
1.05353e-06  5.23132e-08  -1.00122e-06  

Peak Nr:   1900       Frequency (ppm):  5.96415    
Exp. Ampl    Fit. Ampl    Diff        
6.81458e-05  4.27264e-05  -2.54193e-05  
2.42220e-05  3.52600e-05  1.10380e-05  
2.75626e-06  2.34440e-05  2.06877e-05  
1.37401e-06  1.25587e-05  1.11847e-05  
-6.53547e-06  5.41937e-06  1.19548e-05  
1.91496e-06  1.88440e-06  -3.05576e-08  
1.24188e-06  5.27911e-07  -7.13964e-07  
-1.04215e-06  1.19155e-07  1.16130e-06  

Peak Nr:   1901       Frequency (ppm):  5.97039    
Exp. Ampl    Fit. Ampl    Diff        
6.46478e-05  3.53391e-05  -2.93088e-05  
2.27912e-05  2.98113e-05  7.02003e-06  
-7.35759e-08  2.07684e-05  2.08419e-05  
-1.13690e-05  1.19487e-05  2.33177e-05  
-1.03586e-05  5.67635e-06  1.60350e-05  
-4.49081e-07  2.22722e-06  2.67630e-06  
-2.83191e-06  7.21695e-07  3.55361e-06  
-3.24702e-06  1.93126e-07  3.44014e-06  

Peak Nr:   1902       Frequency (ppm):  5.97222    
Exp. Ampl    Fit. Ampl    Diff        
6.35013e-05  3.56000e-05  -2.79013e-05  
2.06821e-05  2.97955e-05  9.11339e-06  
-6.03635e-06  2.04125e-05  2.64488e-05  
1.34204e-06  1.14468e-05  1.01047e-05  
-3.28543e-06  5.25348e-06  8.53890e-06  
-6.31884e-06  1.97381e-06  8.29265e-06  
1.13118e-06  6.07026e-07  -5.24156e-07  
-1.36550e-06  1.52810e-07  1.51831e-06  

Peak Nr:   1903       Frequency (ppm):  5.97497    
Exp. Ampl    Fit. Ampl    Diff        
6.42462e-05  3.37257e-05  -3.05204e-05  
2.61217e-05  2.93914e-05  3.26971e-06  
-2.24269e-06  2.19419e-05  2.41846e-05  
-2.76382e-06  1.40321e-05  1.67959e-05  
-5.86651e-06  7.68623e-06  1.35527e-05  
-8.67981e-06  3.60694e-06  1.22868e-05  
-4.36492e-06  1.44997e-06  5.81489e-06  
-4.12917e-06  4.99316e-07  4.62849e-06  

Peak Nr:   1904       Frequency (ppm):  5.97754    
Exp. Ampl    Fit. Ampl    Diff        
6.61167e-05  3.50752e-05  -3.10415e-05  
2.59674e-05  3.03926e-05  4.42516e-06  
